"","product","helpful_count","total_comments","url","review_country","reviewed_at","review_text","review_rating","product_company","profile_name","review_title","review"
"90","Apple iPhone XR (64GB) - Black",1,0,"url 9","India",2019-10-14,"IOS:","5 stars","Apple","Sayantan K.","Lifelong Android user switched to IOS.",5
"91","Apple iPhone XR (64GB) - Black",5,0,"url 10","India",2019-03-13,"Its a very awesome mobile. Overall its really good. Hats off to apple that they provide these kinda of awesome products.","5 stars","Apple","Vinod Kumar Imandi","Really Awesome",5
"92","Apple iPhone XR (64GB) - Black",3,0,"url 10","India",2019-10-01,"The iPhone XR goes blank the next day!!!","1 star","Apple","Amazon Customer","iPhone XR display goes blank on the 2nd day!!!",1
"93","Apple iPhone XR (64GB) - Black",1,0,"url 10","India",2020-01-24,"Was sceptical at first. But after I received the phone its good and in mint condition. I am upgrading from iPhone 7 and its worth it. My iPhone 7 was 3 years old, and was lagging before I took the leap. Camera is more like the android phone with some Chinese lens I think. Battery life is so soothing! Face recognition is like butter. (Dont know what will happen in the future) best part upgrading is the screen  size. Totally worth it. Videos are a bit dull but for the cost its worth it!! Thank you amazon for not sending a duplicate phone.","5 stars","Apple","Its me!","Good purchase",5
"94","Apple iPhone XR (64GB) - Black",3,0,"url 10","India",2019-05-25,"Well after buying this iPhone i am never switching back to android.","5 stars","Apple","Adil Arfi","Go for it you will not be disappointed!! 👍🏿",5
"95","Apple iPhone XR (64GB) - Black",7,0,"url 10","India",2019-06-20,"In two months the phone got destroyed its screen is filled with water its ip certification is nil bloody ios.....","1 star","Apple","Vedant s.","Iphone xr water test",1
"96","Apple iPhone XR (64GB) - Black",3,0,"url 10","India",2019-08-24,"Battery quality is worst I have honor 8c and it gives 2 days backup and this phone last only 12 hours with medium usage no fast charger takes tradatitional 3 hours for full charging if u want to waste your money then go for it if u r not brand conscious buy other brands phone with much more better  configurations that too almost half of its price","2 stars","Apple","Amazon Customer","Waste of money",2
"97","Apple iPhone XR (64GB) - Black",5,2,"url 10","India",2019-09-27,"Their is No earpods no lightning cable or connector in that box and will call after few minutes it blanks the call,not even a bip. Kindly give me some suggestions to rectify that","5 stars","Apple","aditya","Overall it's a beautiful phone which is having capacity to enrich your standard.",5
"98","Apple iPhone XR (64GB) - Black",3,0,"url 10","India",2019-10-01,"Got it for 38k during prime early access, one of the best purchase for value of money is considered. iOS 13 future releases might make it even more snappier and battery consumption efficiency. Played WOW Blitz in 60FPS and found no issues. Will post the PUBG and Fortnite review in few days. Battery back up is about 6hrs screen on time for apps usage scenario.","4 stars","Apple","Spitzer","Close your eyes and go for it",4
"99","Apple iPhone XR (64GB) - Black",1,0,"url 10","India",2019-11-02,"I ordered this phone on Diwali offer. The phone which I got first had display issue , so I got replacement for that.my previous phone was iPhone 6 Plus.  After one week of using this phone, these are my honest review.  Firstly the phone has excellent battery life . For average use, the battery lasts more than a day easily. Although charging takes time ie about 2 to 3 hours from 10% to 100%. As I am used to iPhone home button, Im feeling a bit uncomfortable with this phone as it has no home button. You have to swipe up every time from bottom to top to unlock the phone. It has no finger print sensor . So its a bit difficult to unlock while ur in bed as u have to put ur face in front of the phone for FACE ID. Reach ability is an issue if u use one handed. Especially while using Facebook, when u have to swipe down from bottom line to make ur finger reach the top screen clicking options. Display of the screen is a bit below iPhone 6 Plus. So all in all the phone is just about satisfactory.","4 stars","Apple","Ravi Kiran C R","Great battery life",4
"100","Apple iPhone XR (64GB) - Black",2,0,"url 10","India",2019-08-18,"Good at 52k (the price at which I got the phone). The phone wasnt worth 76k when it was launched but at 52k it justifies itself.","5 stars","Apple","Vistrit","Awesome phone",5
"101","Apple iPhone XR (64GB) - Black",2,1,"url 11","India",2019-10-18,"I have bought it during prime sales , aside from discount i have bought it by paying just 36k","5 stars","Apple","Rituparno Das","Battery life is spectacular",5
"102","Apple iPhone XR (64GB) - Black",2,0,"url 11","India",2019-05-20,"It's the latest offering from I phone. Simply great. Camera is superb. The glass back looks ultra premium, though I would suggest you to get a back protective case as glass is fragile. Got it in white and had to pay 1400 extra but it looks the best in white. You are spending 60000 on a phone so what's 1400 more to get the best","5 stars","Apple","Wongyal Bhutia","Loved it",5
"103","Apple iPhone XR (64GB) - Black",1,0,"url 11","India",2019-08-14,"Fantastic mobile. Nicely integrated hardware and software nothing ever comes close to an Apple product. Smooth touch no lag, face identification works well. Camera is good. Battery lasts for 24 hours with moderate usage. Superb audio and video quality and iOS updates are always smooth. The apps are wonderful.Amazon delivery was on dot. the same offer is available at authorized reseller stores which happens around the time Apple launches a new version of iPhone.","5 stars","Apple","Pab","Fantastic product",5
"104","Apple iPhone XR (64GB) - Black",4,0,"url 11","India",2019-10-03,"IPhone SIM CARD SLOT NOT WORKING right from the beginning.","1 star","Apple","abhishek jain","DEFECTIVE SIM CARD SLOT",1
"105","Apple iPhone XR (64GB) - Black",3,0,"url 11","India",2019-10-01,"Dude i was confused first that which one i should buy oneplus 7pro or iphone xr, so i choosen xr for 40k on offer and every thing ia good but i am dissapointed with tha camera quality and display quality really i have iphone 7plus also but the display is far far better then xr and the camera is also better but i know iphone 7plus has dual camera and that's ok but dude detailing is missing and also zooming is also missing we get digital zoom which reduces tha quality....","5 stars","Apple","Aditya_kr23","Camera and display quality is not good.",5
"106","Apple iPhone XR (64GB) - Black",0,0,"url 11","India",2020-01-31,"In my initial review, I said that the iPhone XR was the best iPhone for most people right, and my thoughts about it haven't changed six months later. This is still the best iPhone in the market, offering the same smooth and terrific user experience as the more expensive iPhone XS and XS Max, but with the knowledge that you're also getting the best battery life. In fact, the battery life is at par, if not better, to what the P30 Pro and the Galaxy S10+ offer and that's saying something.","5 stars","Apple","mit z","The iPhone XR is the best iPhone to upgrade to if you own an iPhone 8 or older model.",5
"107","Apple iPhone XR (64GB) - Black",5,0,"url 11","India",2019-07-06,"I am facing cellular network issue with every new update. As per my understanding, Hardware is not compatible with the OS.","1 star","Apple","Asha","Issue with every ios update !",1
"108","Apple iPhone XR (64GB) - Black",0,0,"url 11","India",2019-10-10,"I have purchased this Apple iPhone XR (64GB) - Black for my use.","4 stars","Apple","Sivani","Apple iPhone XR (64GB) - Black - Value for Money",4
"109","Apple iPhone XR (64GB) - Black",0,0,"url 11","India",2019-11-01,"I got it during great Indian festival for 38,000rs. Great value for the price.","5 stars","Apple","Jay","One of the best phones even in 2019 that can satisfy your needs",5
"110","Apple iPhone XR (64GB) - Black",8,0,"url 11","India",2019-04-26,"it has a receiver failer problem","1 star","Apple","MEHUL","it has a problem",1
"111","Apple iPhone XR (64GB) - Black",1,0,"url 12","India",2020-02-18,"It was my first iphone till date i was an android user . But believe me once you get over these phones you wont switch it away","5 stars","Apple","PUNEESH JAIN","A Wonderful Budget iphone 📲",5
"112","Apple iPhone XR (64GB) - Black",1,0,"url 12","India",2019-11-04,"iPhone XR is still a great buy. The price VS performance ratio on this phone makes it a very sensible buy. If you dont care about the latest and greatest this one year old offering from Apple is a far better buy. Only down side on the phone are as follows:-","5 stars","Apple","Ravneet Singh","Great value for money",5
"113","Apple iPhone XR (64GB) - Black",0,0,"url 12","India",2019-10-19,"Never thought about purchasing XR but couldn't stop myself when i saw this deal . Taken sudden decision and bought this. Very much worried till the delivery suspecting that the product would be refurbished or duplicate. But amazon kept thier commitment, i received a brand new orginal iphone.","5 stars","Apple","Amazon Customer","Good deal for the best phone !!!!!!!!!!",5
"114","Apple iPhone XR (64GB) - Black",2,0,"url 12","India",2019-07-28,"First of all the Face ID is crazy fast and accurate even during pitch darkness. The phone is fast and smooth, you dont feel like you are having just 3Gb of RAM, it handles anything you through at it without a hitch. The phone does feel premium and at the same time delicate because the backside is glass,as you know glass is glass and glass will break. The pictures taken from the camera are good but the lack of night scape sort of things is a con. Overall the phone is great, although the side bezels are thick, you get used to it. The LCD screen does not lack anything compared to the OLEDs in day to day usage. You just stop thinking those things when you are using daily.","4 stars","Apple","nithin","iPhone XR review",4
